2013-07-29 09:58:22,515 [12] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
[macroPropertyTypeAlias] NVARCHAR(50) NULL,
[macroPropertyTypeRenderAssembly] NVARCHAR(255) NULL,
[macroPropertyTypeRenderType] NVARCHAR(255) NULL,
[macroPropertyTypeBaseType] NVARCHAR(255) NULL)
2013-07-29 10:00:25,288 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsMacroPropertyType] ADD CONSTRAINT [PK_cmsMacroPropertyType] PRIMARY KEY ([id])
2013-07-29 10:00:25,288 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsMacroPropertyType
2013-07-29 10:00:25,292 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsMacroPropertyType
2013-07-29 10:00:25,337 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsMacroPropertyType' was created
2013-07-29 10:00:25,405 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsMacroProperty] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroPropertyHidden] BIT NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertyHidden] DEFAULT ('0'),
[macroPropertyType] INTEGER NOT NULL,
[macro] INTEGER NOT NULL,
[macroPropertySortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertySortOrder] DEFAULT ('0'),
[macroPropertyAlias] NVARCHAR(50) NOT NULL,
[macroPropertyName] NVARCHAR(255) NOT NULL)
2013-07-29 10:00:25,405 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [PK_cmsMacroProperty] PRIMARY KEY ([id])
2013-07-29 10:00:25,405 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsMacroProperty
2013-07-29 10:00:25,405 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsMacroProperty
2013-07-29 10:00:25,406 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [FK_cmsMacroProperty_cmsMacroPropertyType_id] FOREIGN KEY ([macroPropertyType]) REFERENCES [cmsMacroPropertyType] ([id])
2013-07-29 10:00:25,406 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [FK_cmsMacroProperty_cmsMacro_id] FOREIGN KEY ([macro]) REFERENCES [cmsMacro] ([id])
2013-07-29 10:00:25,446 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsMacroProperty' was created
2013-07-29 10:00:25,492 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsMemberType] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[NodeId] INTEGER NOT NULL,
[propertytypeId] INTEGER NOT NULL,
[memberCanEdit] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_memberCanEdit] DEFAULT ('0'),
[viewOnProfile] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_viewOnProfile] DEFAULT ('0'))
2013-07-29 10:00:25,492 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [PK_cmsMemberType] PRIMARY KEY ([pk])
2013-07-29 10:00:25,492 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsMemberType
2013-07-29 10:00:25,492 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsMemberType
2013-07-29 10:00:25,492 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [FK_cmsMemberType_cmsContentType_nodeId] FOREIGN KEY ([NodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-07-29 10:00:25,493 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [FK_cmsMemberType_umbracoNode_id] FOREIGN KEY ([NodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:25,540 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsMemberType' was created
2013-07-29 10:00:25,585 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsMember] ([nodeId] INTEGER NOT NULL,
[Email] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_Email] DEFAULT (''''),
[LoginName] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_LoginName] DEFAULT (''''),
[Password] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_Password] DEFAULT (''''))
2013-07-29 10:00:25,586 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [PK_cmsMember] PRIMARY KEY ([nodeId])
2013-07-29 10:00:25,586 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsMember
2013-07-29 10:00:25,586 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsMember
2013-07-29 10:00:25,587 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [FK_cmsMember_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-07-29 10:00:25,588 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [FK_cmsMember_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:25,624 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsMember' was created
2013-07-29 10:00:25,672 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsMember2MemberGroup] ([Member] INTEGER NOT NULL,
[MemberGroup] INTEGER NOT NULL)
2013-07-29 10:00:25,672 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [PK_cmsMember2MemberGroup] PRIMARY KEY ([Member], [MemberGroup])
2013-07-29 10:00:25,672 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsMember2MemberGroup
2013-07-29 10:00:25,672 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsMember2MemberGroup
2013-07-29 10:00:25,673 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [FK_cmsMember2MemberGroup_cmsMember_nodeId] FOREIGN KEY ([Member]) REFERENCES [cmsMember] ([nodeId])
2013-07-29 10:00:25,673 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [FK_cmsMember2MemberGroup_umbracoNode_id] FOREIGN KEY ([MemberGroup]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:25,709 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsMember2MemberGroup' was created
2013-07-29 10:00:25,753 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsContentXml] ([nodeId] INTEGER NOT NULL,
[xml] NTEXT NOT NULL)
2013-07-29 10:00:25,754 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsContentXml] ADD CONSTRAINT [PK_cmsContentXml] PRIMARY KEY ([nodeId])
2013-07-29 10:00:25,754 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsContentXml
2013-07-29 10:00:25,754 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsContentXml
2013-07-29 10:00:25,755 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentXml] ADD CONSTRAINT [FK_cmsContentXml_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-07-29 10:00:25,794 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsContentXml' was created
2013-07-29 10:00:25,838 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsPreviewXml] ([nodeId] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[timestamp] DATETIME NOT NULL,
[xml] NTEXT NOT NULL)
2013-07-29 10:00:25,838 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [PK_cmsPreviewXml] PRIMARY KEY ([nodeId], [versionId])
2013-07-29 10:00:25,838 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsPreviewXml
2013-07-29 10:00:25,838 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsPreviewXml
2013-07-29 10:00:25,839 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [FK_cmsPreviewXml_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-07-29 10:00:25,839 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [FK_cmsPreviewXml_cmsContentVersion_VersionId] FOREIGN KEY ([versionId]) REFERENCES [cmsContentVersion] ([VersionId])
2013-07-29 10:00:25,878 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsPreviewXml' was created
2013-07-29 10:00:25,924 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsPropertyTypeGroup] ([id] INTEGER NOT NULL IDENTITY(6,1),
[parentGroupId] INTEGER NULL,
[contenttypeNodeId] INTEGER NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[sortorder] INTEGER NOT NULL)
2013-07-29 10:00:25,924 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [PK_cmsPropertyTypeGroup] PRIMARY KEY ([id])
2013-07-29 10:00:25,924 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsPropertyTypeGroup
2013-07-29 10:00:25,926 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsPropertyTypeGroup
2013-07-29 10:00:25,926 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [FK_cmsPropertyTypeGroup_cmsPropertyTypeGroup_id] FOREIGN KEY ([parentGroupId]) REFERENCES [cmsPropertyTypeGroup] ([id])
2013-07-29 10:00:25,927 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [FK_cmsPropertyTypeGroup_cmsContentType_nodeId] FOREIGN KEY ([contenttypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2013-07-29 10:00:25,971 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsPropertyTypeGroup' was created
2013-07-29 10:00:26,018 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsPropertyType] ([id] INTEGER NOT NULL IDENTITY(28,1),
[dataTypeId] INTEGER NOT NULL,
[contentTypeId] INTEGER NOT NULL,
[propertyTypeGroupId] INTEGER NULL,
[Alias] NVARCHAR(255) NOT NULL,
[Name] NVARCHAR(255) NULL,
[helpText] NVARCHAR(1000) NULL,
[sortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsPropertyType_sortOrder] DEFAULT ('0'),
[mandatory] BIT NOT NULL CONSTRAINT [DF_cmsPropertyType_mandatory] DEFAULT ('0'),
[validationRegExp] NVARCHAR(255) NULL,
[Description] NVARCHAR(2000) NULL)
2013-07-29 10:00:26,019 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [PK_cmsPropertyType] PRIMARY KEY ([id])
2013-07-29 10:00:26,019 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsPropertyType
2013-07-29 10:00:26,023 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsPropertyType
2013-07-29 10:00:26,024 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [FK_cmsPropertyType_cmsDataType_nodeId] FOREIGN KEY ([dataTypeId]) REFERENCES [cmsDataType] ([nodeId])
2013-07-29 10:00:26,025 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [FK_cmsPropertyType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeId]) REFERENCES [cmsContentType] ([nodeId])
2013-07-29 10:00:26,025 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [FK_cmsPropertyType_cmsPropertyTypeGroup_id] FOREIGN KEY ([propertyTypeGroupId]) REFERENCES [cmsPropertyTypeGroup] ([id])
2013-07-29 10:00:26,056 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsPropertyType' was created
2013-07-29 10:00:26,100 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsPropertyData] ([id] INTEGER NOT NULL IDENTITY(1,1),
[contentNodeId] INTEGER NOT NULL,
[versionId] UniqueIdentifier NULL,
[propertytypeid] INTEGER NOT NULL,
[dataInt] INTEGER NULL,
[dataDate] DATETIME NULL,
[dataNvarchar] NVARCHAR(500) NULL,
[dataNtext] NTEXT NULL)
2013-07-29 10:00:26,100 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsPropertyData] ADD CONSTRAINT [PK_cmsPropertyData] PRIMARY KEY ([id])
2013-07-29 10:00:26,100 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsPropertyData
2013-07-29 10:00:26,100 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsPropertyData
2013-07-29 10:00:26,101 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyData] ADD CONSTRAINT [FK_cmsPropertyData_umbracoNode_id] FOREIGN KEY ([contentNodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:26,102 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyData] ADD CONSTRAINT [FK_cmsPropertyData_cmsPropertyType_id] FOREIGN KEY ([propertytypeid]) REFERENCES [cmsPropertyType] ([id])
2013-07-29 10:00:26,102 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData] ON [cmsPropertyData] ([id])
2013-07-29 10:00:26,102 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData_1] ON [cmsPropertyData] ([contentNodeId])
2013-07-29 10:00:26,103 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData_2] ON [cmsPropertyData] ([versionId])
2013-07-29 10:00:26,104 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData_3] ON [cmsPropertyData] ([propertytypeid])
2013-07-29 10:00:26,149 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsPropertyData' was created
2013-07-29 10:00:26,194 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoRelationType] ([id] INTEGER NOT NULL IDENTITY(2,1),
[dual] BIT NOT NULL,
[parentObjectType] UniqueIdentifier NOT NULL,
[childObjectType] UniqueIdentifier NOT NULL,
[name] NVARCHAR(255) NOT NULL,
[alias] NVARCHAR(100) NULL)
2013-07-29 10:00:26,194 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoRelationType] ADD CONSTRAINT [PK_umbracoRelationType] PRIMARY KEY ([id])
2013-07-29 10:00:26,194 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoRelationType
2013-07-29 10:00:26,196 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoRelationType
2013-07-29 10:00:26,241 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoRelationType' was created
2013-07-29 10:00:26,291 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoRelation] ([id] INTEGER NOT NULL IDENTITY(1,1),
[parentId] INTEGER NOT NULL,
[childId] INTEGER NOT NULL,
[relType] INTEGER NOT NULL,
[datetime] DATETIME NOT NULL CONSTRAINT [DF_umbracoRelation_datetime] DEFAULT (getdate()),
[comment] NVARCHAR(1000) NOT NULL)
2013-07-29 10:00:26,291 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [PK_umbracoRelation] PRIMARY KEY ([id])
2013-07-29 10:00:26,291 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoRelation
2013-07-29 10:00:26,291 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoRelation
2013-07-29 10:00:26,292 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [FK_umbracoRelation_umbracoNode] FOREIGN KEY ([parentId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:26,293 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [FK_umbracoRelation_umbracoNode1] FOREIGN KEY ([childId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:26,293 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [FK_umbracoRelation_umbracoRelationType_id] FOREIGN KEY ([relType]) REFERENCES [umbracoRelationType] ([id])
2013-07-29 10:00:26,381 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoRelation' was created
2013-07-29 10:00:26,451 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsStylesheet] ([nodeId] INTEGER NOT NULL,
[filename] NVARCHAR(100) NOT NULL,
[content] NTEXT NULL)
2013-07-29 10:00:26,451 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsStylesheet] ADD CONSTRAINT [PK_cmsStylesheet] PRIMARY KEY ([nodeId])
2013-07-29 10:00:26,451 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsStylesheet
2013-07-29 10:00:26,451 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsStylesheet
2013-07-29 10:00:26,453 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsStylesheet] ADD CONSTRAINT [FK_cmsStylesheet_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:26,498 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsStylesheet' was created
2013-07-29 10:00:26,555 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsStylesheetProperty] ([nodeId] INTEGER NOT NULL,
[stylesheetPropertyEditor] BIT NULL,
[stylesheetPropertyAlias] NVARCHAR(50) NULL,
[stylesheetPropertyValue] NVARCHAR(400) NULL)
2013-07-29 10:00:26,555 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsStylesheetProperty] ADD CONSTRAINT [PK_cmsStylesheetProperty] PRIMARY KEY ([nodeId])
2013-07-29 10:00:26,555 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsStylesheetProperty
2013-07-29 10:00:26,555 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsStylesheetProperty
2013-07-29 10:00:26,590 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsStylesheetProperty' was created
2013-07-29 10:00:26,636 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsTags] ([id] INTEGER NOT NULL IDENTITY(1,1),
[tag] NVARCHAR(200) NULL,
[ParentId] INTEGER NULL,
[group] NVARCHAR(100) NULL)
2013-07-29 10:00:26,637 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsTags] ADD CONSTRAINT [PK_cmsTags] PRIMARY KEY ([id])
2013-07-29 10:00:26,637 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsTags
2013-07-29 10:00:26,637 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsTags
2013-07-29 10:00:26,684 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsTags' was created
2013-07-29 10:00:26,771 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [cmsTagRelationship] ([nodeId] INTEGER NOT NULL,
[tagId] INTEGER NOT NULL)
2013-07-29 10:00:26,772 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [PK_cmsTagRelationship] PRIMARY KEY ([nodeId], [tagId])
2013-07-29 10:00:26,772 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table cmsTagRelationship
2013-07-29 10:00:26,772 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table cmsTagRelationship
2013-07-29 10:00:26,773 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [FK_cmsTagRelationship_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-07-29 10:00:26,773 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Foreign Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [FK_cmsTagRelationship_cmsTags_id] FOREIGN KEY ([tagId]) REFERENCES [cmsTags] ([id])
2013-07-29 10:00:26,818 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'cmsTagRelationship' was created
2013-07-29 10:00:26,869 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoUserLogins] ([contextID] UniqueIdentifier NOT NULL,
[userID] INTEGER NOT NULL,
[timeout] BIGINT NOT NULL)
2013-07-29 10:00:26,869 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoUserLogins
2013-07-29 10:00:26,869 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoUserLogins
2013-07-29 10:00:26,869 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [umbracoUserLogins_Index] ON [umbracoUserLogins] ([contextID])
2013-07-29 10:00:26,911 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoUserLogins' was created
2013-07-29 10:00:26,979 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoUserType] ([id] INTEGER NOT NULL IDENTITY(5,1),
[userTypeAlias] NVARCHAR(50) NULL,
[userTypeName] NVARCHAR(255) NOT NULL,
[userTypeDefaultPermissions] NVARCHAR(50) NULL)
2013-07-29 10:00:26,979 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Primary Key sql -1:
 ALTER TABLE [umbracoUserType] ADD CONSTRAINT [PK_umbracoUserType] PRIMARY KEY ([id])
2013-07-29 10:00:26,979 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Creating data in table umbracoUserType
2013-07-29 10:00:26,981 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 7] Done creating data in table umbracoUserType
2013-07-29 10:00:27,012 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] New table 'umbracoUserType' was created
2013-07-29 10:00:27,058 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 7] Create Table sql -1:
 CREATE TABLE [umbracoUser] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userDisabled] BIT NOT NULL CONSTRAINT [DF_umbracoUser_userDisabled] DEFAULT ('0'),
[userNoConsole] BIT NOT NULL CONSTRAINT [DF_umbracoUser_userNoConsole] DEFAULT ('0'),
[userType] INTEGER NOT NULL,
[startStructureID] INTEGER NOT NULL,
[startMediaID] INTEGER NULL,
[userName] NVARCHAR(255) NOT NULL,
[userLogin] NVARCHAR(125) NOT NULL,
[userPassword] NVARCHAR(125) NOT NULL,
